,Precision,F2 Score,Recall,G-mean,Sampling Size
0,0.16129032258064516,0.1439539347408829,0.14018691588785046,0.3657508343325756,0.1
1,0.1503957783641161,0.3531598513011152,0.5327102803738317,0.6573466248447062,0.2
2,0.12870699881376038,0.3653198653198653,0.67601246105919,0.6941652417111953,0.3
3,0.12734652460679857,0.38556067588325654,0.7819314641744548,0.7204127904443609,0.4
4,0.12652869238005646,0.39442815249266866,0.838006230529595,0.7305944096491839,0.5
5,0.12393354288280198,0.39305041298775284,0.8598130841121495,0.7292852723264244,0.6
6,0.12304347826086956,0.3948102678571429,0.881619937694704,0.7307327790144202,0.7
7,0.12307692307692308,0.3973509933774835,0.897196261682243,0.7329838520573793,0.8
