,Precision,F2 Score,Recall,G-mean,Sampling Size
0,0.14035087719298245,0.11684518013631937,0.11214953271028037,0.3275895817728532,0.1
1,0.1573926868044515,0.25875588081547307,0.308411214953271,0.5257895279250153,0.2
2,0.14933946008041354,0.30169412856811323,0.40498442367601245,0.5885190853791128,0.3
3,0.141012909632572,0.3099083369707551,0.4423676012461059,0.6062661238772006,0.4
4,0.14334763948497853,0.3409554920375663,0.5202492211838006,0.6471028817073227,0.5
5,0.1353509878100042,0.32544976753588034,0.5015576323987538,0.6330140572189956,0.6
6,0.13731456827691138,0.34731575909178375,0.5623052959501558,0.6615449471814179,0.7
7,0.13881748071979436,0.3572103572103572,0.5887850467289719,0.6736610189635157,0.8
