,Precision,F2 Score,Recall,G-mean,Sampling Size
0,0.20481927710843373,0.11724137931034481,0.1059190031152648,0.32122516944735785,0.1
1,0.18820224719101122,0.20426829268292682,0.2087227414330218,0.4437677371407603,0.2
2,0.17096018735362997,0.21332554061952075,0.22741433021806853,0.4600819396968701,0.3
3,0.15810276679841898,0.22346368715083795,0.24922118380062305,0.47798005472588684,0.4
4,0.16574585635359115,0.24630541871921183,0.2803738317757009,0.5055126804884013,0.5
5,0.1601423487544484,0.2437703141928494,0.2803738317757009,0.5044815192955716,0.6
6,0.16375198728139906,0.26921066387872455,0.32087227414330216,0.5365402483800202,0.7
7,0.1549079754601227,0.26084710743801653,0.3146417445482866,0.5298563818247234,0.8
