,Precision,F2 Score,Recall,G-mean,Sampling Size
0,0.18997361477572558,0.21647624774503907,0.22429906542056074,0.45916961612443224,0.1
1,0.17293233082706766,0.2533039647577092,0.2866043613707165,0.5118107294285473,0.2
2,0.1721014492753623,0.2587145969498911,0.29595015576323985,0.519142052132469,0.3
3,0.16557377049180327,0.2666314677930306,0.3146417445482866,0.5322887881003349,0.4
4,0.1674565560821485,0.2764736567553469,0.3302180685358255,0.5442385514353959,0.5
5,0.17043740573152338,0.29019003595274784,0.35202492211838005,0.5605111773685815,0.6
6,0.16232771822358347,0.27361899845121324,0.3302180685358255,0.5430510340888379,0.7
7,0.1710914454277286,0.29561671763506625,0.3613707165109034,0.5671559394753258,0.8
